Substation,,,,,,,,,,,,,,
Longitude,Latitude,Sub Num,Sub Name,Sub ID,Area Name,Zone Name,# of Buses,Nominal kV(max),Gen MW,Gen Mvar,Load MW,Load Mvar,Shunt MW,Shunt Mvar
-121.804,47.834,10303,MONROE 1,304,Washington,1,1,138,,,33.53,1.88,,
-121.822,47.935,10304,MONROE 2,305,Washington,1,1,138,,,33.53,3.41,,
-121.899,47.727,10305,CARNATION,306,Washington,1,1,138,,,16.24,3.8,,
-121.79,47.72,10306,DUVALL,307,Washington,1,2,138,,,25.74,1.84,,
-121.713,47.671,10307,SNOQUALMIE,308,Washington,1,4,138,,,31.18,5.13,,
-121.774,47.872,10308,SULTAN 1,309,Washington,1,2,138,,,15.83,2.52,,
-121.598,48.001,10309,GRANITE FALLS,310,Washington,1,1,138,,,21.06,8.19,,
-121.62,47.448,10310,NORTH BEND 1,311,Washington,1,1,138,,,35.95,7.79,,
-121.687,47.839,10311,GOLD BAR,312,Washington,1,1,138,,,11.97,1.4,,
-121.52,45.858,10312,WHITE SALMON,313,Washington,1,1,138,,,23.34,17.01,,
-121.308,48.219,10313,DARRINGTON,314,Washington,1,1,138,,,5.11,0.62,,
-121.284,46.823,10314,NACHES,315,Washington,1,1,138,,,12.65,2.03,,
-121.134,45.657,10315,LYLE,316,Washington,1,3,138,,,8.11,1.22,,
-121.052,46.52,10316,YAKIMA 1,317,Washington,1,1,138,,,34.84,16.34,,
-120.851,47.278,10317,CLE ELUM 1,318,Washington,1,1,138,,,23.34,3.55,,
-120.899,47.832,10318,LEAVENWORTH,319,Washington,1,1,138,,,21.1,16.57,,
-120.717,45.928,10319,GOLDENDALE 1,320,Washington,1,1,138,,,17.1,4.79,,
-120.781,46.292,10320,WHITE SWAN,321,Washington,1,2,138,,,5.59,0.92,,
-120.678,46.648,10321,YAKIMA 2,322,Washington,1,1,138,,,52.69,12.91,,
-120.683,46.704,10322,YAKIMA 3,323,Washington,1,1,138,,,42.29,8.9,,
-120.727,46.873,10323,SELAH,324,Washington,1,1,138,,,40.74,11.04,,
-120.469,46.583,10324,YAKIMA 4,325,Washington,1,2,138,,,55.59,19.65,,
-120.47,46.672,10325,YAKIMA 5,326,Washington,1,2,345,,,55.59,16.19,,
-120.569,46.543,10326,WAPATO,327,Washington,1,1,138,,,36.42,8.13,,
-120.482,47.485,10327,CASHMERE,328,Washington,1,3,138,,,20.01,7.26,,
-120.532,47.032,10328,ELLENSBURG 1,329,Washington,1,1,138,,,36.29,3.17,,
-120.431,46.995,10329,ELLENSBURG 2,330,Washington,1,1,138,,,38.97,6.45,,
-120.424,46.766,10330,YAKIMA 6,331,Washington,1,1,138,,,36.2,17.16,,
-120.485,46.817,10331,YAKIMA 7,332,Washington,1,3,138,,,36.2,6.38,,
-120.332,48.017,10332,CHELAN,333,Washington,1,2,138,,,15.92,8.02,,
-120.277,47.343,10333,WENATCHEE 1,334,Washington,1,2,138,,,49.17,12.52,,
-120.327,47.425,10334,WENATCHEE 2,335,Washington,1,1,138,,,49.17,17.55,,
-120.412,48.578,10335,WINTHROP,336,Washington,1,3,138,,,5.68,0.75,,
-120.294,46.234,10336,TOPPENISH,337,Washington,1,1,138,,,31.74,3.14,,
-120.338,48.333,10337,TWISP,338,Washington,1,2,138,,,7.28,1.72,,
-120.185,46.442,10338,ZILLAH,339,Washington,1,1,138,,,48.67,18.41,,
-120.118,47.491,10339,EAST WENATCHEE 1,340,Washington,1,1,138,,,38.11,10.15,,
-120.147,47.477,10340,EAST WENATCHEE 2,341,Washington,1,1,138,,,34.46,8.1,,
-120.165,47.255,10341,MALAGA,342,Washington,1,3,138,,,8.85,1.14,,
-120.041,47.908,10342,MANSON,343,Washington,1,3,138,,,16.95,2.75,,
-120.097,46.14,10343,MABTON,344,Washington,1,1,138,,,10.06,4.84,,
-119.973,46.223,10344,GRANDVIEW,345,Washington,1,2,138,,,36.6,16.45,,
-119.794,47.119,10345,QUINCY 1,346,Washington,1,2,138,,,28.08,3.85,,
-119.69,48.064,10346,BREWSTER,347,Washington,1,1,138,,,11.76,7.06,,
-119.625,46.726,10347,MATTAWA 1,348,Washington,1,2,138,,,20.36,2.82,,
-119.678,46.175,10348,PROSSER,349,Washington,1,2,138,,,31.66,9.26,,
-119.7,46.854,10349,ROYAL CITY,350,Washington,1,1,138,,,11.65,6.12,,
-119.56,46.532,10350,SUNNYSIDE 1,351,Washington,1,1,138,,,52.83,24.77,,
-119.534,47.406,10351,EPHRATA,352,Washington,1,1,138,,,26.53,6.24,,
-119.665,48.296,10352,OKANOGAN,353,Washington,1,2,138,,,13,4.2,,
-119.53,46.324,10353,BENTON CITY,354,Washington,1,1,138,,,22.08,6.27,,
-119.519,47.475,10354,SOAP LAKE,355,Washington,1,1,138,,,13.67,3.32,,
-119.292,46.284,10355,WEST RICHLAND,356,Washington,1,2,138,,,31.93,1.64,,
-119.374,47.16,10356,MOSES LAKE 1,357,Washington,1,1,138,,,47.67,13.12,,
-119.293,47.206,10357,MOSES LAKE 2,358,Washington,1,3,345,,,48.43,13.27,,
-119.296,46.332,10358,RICHLAND 1,359,Washington,1,1,138,,,51.22,19.76,,
-119.264,46.35,10359,RICHLAND 2,360,Washington,1,1,138,,,32.37,19.93,,
-119.357,46.16,10360,RICHLAND 3,361,Washington,1,3,138,,,33.21,7.47,,
-119.187,46.178,10361,KENNEWICK 1,362,Washington,1,1,138,,,27.73,18.76,,
-119.316,48.303,10362,OMAK,363,Washington,1,2,138,,,24.66,6.79,,
-119.347,48.634,10363,TONASKET,364,Washington,1,1,138,,,15.44,2.02,,
-119.219,48.983,10364,OROVILLE 1,365,Washington,1,1,138,,,11.72,2.14,0,-28.81
-119.276,46.648,10365,MESA 1,366,Washington,1,1,138,,,7.3,0.96,,
-119.148,46.9,10366,OTHELLO,367,Washington,1,1,138,,,40.36,10.11,,
-119.146,46.156,10367,KENNEWICK 2,368,Washington,1,1,138,,,58.5,8.78,,
-119.154,46.206,10368,KENNEWICK 3,369,Washington,1,2,138,,,58.5,37.89,,
-119.034,46.119,10369,KENNEWICK 4,370,Washington,1,1,138,,,36.33,6.25,,
-119.034,46.142,10370,KENNEWICK 5,371,Washington,1,1,138,,,35.81,17.12,,
-119.065,46.98,10371,WARDEN,372,Washington,1,1,138,,,9.8,4.39,,
-118.856,46.307,10372,PASCO 1,373,Washington,1,2,138,,,81.83,24.66,,
-119.033,46.45,10373,PASCO 2,374,Washington,1,1,138,,,84.01,4.53,,
-118.908,48.064,10374,COULEE DAM,375,Washington,1,3,138,,,19.08,2.67,,
-118.973,46.236,10375,BURBANK 1,376,Washington,1,1,138,,,8.84,3.58,,
-118.833,46.615,10376,CONNELL,377,Washington,1,1,138,,,14.83,2.9,,
-118.725,48.524,10377,REPUBLIC,378,Washington,1,2,138,,,10.54,1.88,,
-118.472,46.061,10378,COLLEGE PLACE,379,Washington,1,1,138,,,25.71,3.31,,
-118.431,47.145,10379,RITZVILLE,380,Washington,1,1,138,,,11.54,4.75,,
-118.245,47.603,10380,DAVENPORT,381,Washington,1,2,138,,,18.18,2.13,,
-118.056,48.638,10381,KETTLE FALLS 1,382,Washington,1,3,138,,,16.75,2.97,,
-117.768,46.247,10382,DAYTON 1,383,Washington,1,2,138,,,13.52,3.74,,
-117.937,48.041,10383,SPRINGDALE,384,Washington,1,1,138,,,12.06,0.86,,
-117.782,48.59,10384,COLVILLE,385,Washington,1,1,138,,,33.56,6.47,,
-117.695,47.522,10385,MEDICAL LAKE,386,Washington,1,1,138,,,44.13,15.71,,
-117.614,48.326,10386,CHEWELAH,387,Washington,1,1,138,,,21.97,4.36,,
-117.595,47.448,10387,CHENEY,388,Washington,1,1,138,,,44.49,7.77,,
-117.626,47.818,10388,NINE MILE FALLS 1,389,Washington,1,2,138,,,26.49,2.43,,
-117.566,47.699,10389,SPOKANE 1,390,Washington,1,1,138,,,43.89,21.89,,
-117.55,48.034,10390,DEER PARK,391,Washington,1,1,138,,,37.73,8.18,,
-117.431,47.798,10391,SPOKANE 2,392,Washington,1,1,138,,,59.03,26.42,,
-117.424,47.758,10392,SPOKANE 3,393,Washington,1,2,138,,,59.03,31.67,,
-117.414,47.6,10393,SPOKANE 4,394,Washington,1,1,138,,,50.56,26.31,,
-117.488,47.705,10394,SPOKANE 5,395,Washington,1,2,138,,,50.56,11.39,,
-117.375,47.73,10395,SPOKANE 6,396,Washington,1,1,138,,,32.02,9.92,,
-117.461,47.601,10396,SPOKANE 7,397,Washington,1,3,138,,,16.23,4.99,,
-117.435,46.879,10397,COLFAX 1,398,Washington,1,2,138,,,12.43,6.02,,
-117.428,47.835,10398,SPOKANE 8,399,Washington,1,1,138,,,37.27,5.15,,
-117.342,47.587,10399,SPOKANE 9,400,Washington,1,1,138,,,48.46,9.72,,
-117.361,47.685,10400,SPOKANE 10,401,Washington,1,1,138,,,37.02,10.63,,
-117.386,47.76,10401,SPOKANE 11,402,Washington,1,1,138,,,37.02,18.96,,
-117.367,47.664,10402,SPOKANE 12,403,Washington,1,1,138,,,51.79,4.1,,
-117.31,47.881,10403,COLBERT,404,Washington,1,1,138,,,20.58,0.77,,
-117.263,47.596,10404,SPOKANE 13,405,Washington,1,2,138,,,35.13,16.31,,
-117.321,47.504,10405,SPOKANE 14,406,Washington,1,2,138,,,42.81,15.02,,
-117.291,47.687,10406,SPOKANE 15,407,Washington,1,1,138,,,46.07,12.91,,
-117.297,48.017,10407,CHATTAROY,408,Washington,1,1,138,,,11.64,4.64,,
-117.284,46.355,10408,CLARKSTON 1,409,Washington,1,1,138,,,52.07,9.98,,
-117.293,47.764,10409,SPOKANE 16,410,Washington,1,1,138,,,41.82,16.8,,
-117.303,47.589,10410,SPOKANE 17,411,Washington,1,4,345,,,41.76,6.33,,
-117.31,47.708,10411,SPOKANE 18,412,Washington,1,1,138,,,41.76,7.96,,
-117.325,48.114,10412,ELK,413,Washington,1,2,138,,,9.47,2.02,,
-117.258,47.736,10413,SPOKANE 19,414,Washington,1,1,138,,,58.47,16.42,,
-117.315,46.653,10414,PULLMAN 1,415,Washington,1,1,138,,,37.68,10.45,,
-117.171,46.634,10415,PULLMAN 2,416,Washington,1,1,138,,,43.92,41.58,,
-117.195,47.637,10416,VERADALE,417,Washington,1,1,138,,,31.14,10.83,,
-117.148,48.167,10417,NEWPORT 1,418,Washington,1,1,138,,,19.47,0.92,,
-117.139,47.926,10418,MEAD,419,Washington,1,1,138,,,22.02,10.97,,
-117.218,47.711,10419,OTIS ORCHARDS,420,Washington,1,2,138,,,14.64,2.34,,
-117.03,47.515,10420,GREENACRES,421,Washington,1,2,138,,,33.11,10.06,,
-117.088,47.686,10421,LIBERTY LAKE,422,Washington,1,1,138,,,22.8,5.28,,
-117.133,47.75,10422,NEWMAN LAKE,423,Washington,1,1,138,,,12.56,0.98,,
-119.908,46.645,10423,MATTAWA 2,424,Washington,1,10,765,463.51,240.76,,,,
-120.348,45.813,10424,ROOSEVELT 1,425,Washington,1,3,138,59.72,21.07,0.71,0.2,,
-122.11,46.466,10425,RANDLE,426,Washington,1,4,138,48.56,8.38,6.94,1.63,,
-120.687,47.136,10426,CLE ELUM 2,427,Washington,1,5,345,79.42,-14.5,1.19,0.45,,
-120.807,45.88,10427,GOLDENDALE 2,428,Washington,1,5,138,136.3,25.92,2.16,0.73,,
-120.295,47.534,10428,WENATCHEE 3,429,Washington,1,10,765,858.58,-53.06,0.17,0.02,0,-343.47
-120.092,47.346,10429,WENATCHEE 4,430,Washington,1,11,765,329.52,161.13,0.31,0.08,0,-1645.64
-121.814,47.908,10430,SULTAN 2,431,Washington,1,2,345,44.27,-2.74,,,,
-123.16,47.37,10431,SHELTON 3,432,Washington,1,4,345,9.83,-0.83,,,,
-122.366,47.086,10432,TACOMA 19,433,Washington,1,5,765,317.01,162.01,,,0,464.97
-122.202,46.061,10433,COUGAR 1,434,Washington,1,6,765,144.23,-7.84,0.36,0.26,0,-269.77
-120.182,46.955,10434,ELLENSBURG 3,435,Washington,1,2,138,66.35,-12.96,0.42,0.05,,
-119.64,47.995,10435,BRIDGEPORT,436,Washington,1,9,765,1359.45,-80.24,8.81,1.07,,
-122.589,46.504,10436,SILVER CREEK 1,437,Washington,1,2,345,109.94,-5.95,10.95,1.99,0,-117.72
-121.741,48.548,10437,CONCRETE 1,438,Washington,1,2,345,55.6,21.35,9.66,2.98,,
-122.406,45.585,10438,CAMAS 3,439,Washington,1,6,345,0,0,,,,
-118.027,46.421,10439,DAYTON 2,440,Washington,1,3,345,212.51,56.83,5.4,0.33,0,-113.13
-121.209,48.698,10440,ROCKPORT 1,441,Washington,1,6,345,134.83,59.7,2.32,0.53,,
-122.433,48.448,10441,MOUNT VERNON 4,442,Washington,1,3,138,14.32,0,,,,
-117.421,47.654,10442,SPOKANE 20,443,Washington,1,3,138,22.83,-1.22,,,,
-122.918,46.104,10443,LONGVIEW 3,444,Washington,1,3,138,41.32,0,,,,
-122.486,48.746,10444,BELLINGHAM 7,445,Washington,1,5,345,130.52,0,,,,
-117.364,47.156,10445,ROSALIA,446,Washington,1,5,345,58.2,22.43,13.86,3.24,0,-92.23
-122.56,48.471,10446,ANACORTES 2,447,Washington,1,6,345,124.59,16.6,9.92,1.97,,
-120.521,45.782,10447,GOLDENDALE 3,448,Washington,1,1,138,82.34,-14.08,,,,
-121.688,47.445,10448,KIRKLAND 5,449,Washington,1,4,138,22.22,9.22,,,,
-121.132,48.714,10449,ROCKPORT 2,450,Washington,1,3,138,107.97,-6.7,,,,
-119.334,46.471,10450,RICHLAND 4,451,Washington,1,5,765,1195.12,296.98,,,0,-275.78
-122.335,45.963,10451,AMBOY,452,Washington,1,4,345,56.32,-3.28,2.44,0.29,,
-118.111,48.62,10452,KETTLE FALLS 2,453,Washington,1,3,345,50.7,0,2.9,0.43,,
-120.236,45.922,10453,BICKLETON 1,454,Washington,1,4,138,0,0,0.52,0.09,,
-117.429,46.66,10454,POMEROY 1,455,Washington,1,12,765,615.13,-39.7,5.5,1.37,0,-499.1
-122.365,47.08,10455,TACOMA 20,456,Washington,1,2,138,177.08,-19.74,,,,
-122.428,47.266,10456,TACOMA 21,457,Washington,1,4,345,45.58,0,,,,
-122.32,46.833,10457,LAKEBAY 2,458,Washington,1,2,345,38.66,8.57,,,,
-118.88,46.25,10458,BURBANK 2,459,Washington,1,12,765,529.13,-29.54,,,,
-122.86,46.756,10459,CENTRALIA 2,460,Washington,1,6,765,322.89,-89.05,,,,
-122.425,46.535,10460,SILVER CREEK 2,461,Washington,1,4,345,214.57,115.2,,,,
-121.782,47.419,10461,NORTH BEND 2,462,Washington,1,2,138,22.51,-1.48,,,,
-117.537,47.77,10462,NINE MILE FALLS 2,463,Washington,1,2,138,10,3.84,,,,
-117.371,47.735,10463,SPOKANE 21,464,Washington,1,3,345,61.55,31.46,,,,
-120.013,47.835,10464,WENATCHEE 5,465,Washington,1,1,138,21.91,-1.45,,,,
-118.027,46.584,10465,DAYTON 3,466,Washington,1,13,765,370.94,-26.47,,,,
-122.273,48.991,10466,SUMAS,467,Washington,1,5,345,87.44,42.4,,,,
-122.436,48.456,10467,BURLINGTON 2,468,Washington,1,7,765,374.47,-41.72,,,0,0
-119.292,47.503,10468,COULEE CITY 1,469,Washington,1,4,345,36.21,-2.25,,,,
-120.304,45.919,10469,BICKLETON 2,470,Washington,1,2,138,37.13,-3.49,,,,
-119.97,46.873,10470,BEVERLY,471,Washington,1,11,765,338.57,-25.57,,,,
-121.068,48.733,10471,ROCKPORT 3,472,Washington,1,7,765,206.29,-11.02,,,0,-701.55
-122.686,48.829,10472,BLAINE 2,473,Washington,1,1,138,168.51,86.12,,,,
-121.783,47.699,10473,NORTH BEND 3,474,Washington,1,4,138,23.32,-1.19,,,,
-122.913,46.623,10474,CHEHALIS 2,475,Washington,1,5,345,551.02,174.97,,,,
-120.784,45.744,10475,GOLDENDALE 4,476,Washington,1,1,138,50,-7.2,,,,
-122.259,46.059,10476,COUGAR 2,477,Washington,1,3,138,72,-3.52,,,,
-123.774,46.973,10477,ABERDEEN 2,478,Washington,1,4,138,29.84,0,,,,
-118.54,46.564,10478,KAHLOTUS,479,Washington,1,9,765,576.58,-33.09,,,0,0
-121.841,47.545,10479,FALL CITY 2,480,Washington,1,3,138,0,0,,,,
-122.554,45.957,10480,ARIEL,481,Washington,1,4,345,49.15,-3.34,,,0,47.94
-120.834,45.727,10481,CENTERVILLE 1,482,Washington,1,4,345,221.29,55.85,,,,
-117.822,46.524,10482,POMEROY 2,483,Washington,1,5,345,0,0,,,,
-121.569,46.596,10483,PACKWOOD,484,Washington,1,2,138,25.4,-1.69,,,,
-117.504,47.626,10484,SPOKANE 22,485,Washington,1,2,138,0,0,,,,
-117.836,47.834,10485,FORD 1,486,Washington,1,4,345,48.16,-2.58,,,0,-207.02
-119.096,46.096,10486,KENNEWICK 6,487,Washington,1,5,345,95.9,12.94,,,,
-120.206,47.036,10487,ELLENSBURG 4,488,Washington,1,4,345,189.61,40.77,,,,
-120.29,45.888,10488,BICKLETON 3,489,Washington,1,3,345,199,-28.66,,,,
-123.48,46.969,10489,ELMA 2,490,Washington,1,6,765,647.37,-72.15,,,0,0
-117.418,48.781,10490,IONE 1,491,Washington,1,5,138,20.62,-1.01,,,,
-122.31,46.802,10491,LAKEBAY 3,492,Washington,1,3,138,41.51,-2.44,,,,
-120.833,45.811,10492,GOLDENDALE 5,493,Washington,1,7,765,283.14,144.71,,,0,-830.53
-123.225,47.418,10493,SHELTON 4,494,Washington,1,4,138,43.87,-2.75,,,,
-118.977,47.958,10494,GRAND COULEE,495,Washington,1,16,765,3695.44,1370.28,,,0,-1892.11
-122.687,48.829,10495,FERNDALE 2,496,Washington,1,8,345,284.34,-31.69,,,0,-186.46
-122.973,46.124,10496,LONGVIEW 4,497,Washington,1,2,138,22.56,0,,,,
-121.691,48.649,10497,CONCRETE 2,498,Washington,1,1,138,47.45,-3.16,,,,
-117.348,48.987,10498,METALINE FALLS,499,Washington,1,9,765,261.22,-16.98,,,0,-412.01
-119.299,47.616,10499,COULEE CITY 2,500,Washington,1,1,138,22.81,-0.23,,,,
-122.726,45.65,10500,VANCOUVER 18,501,Washington,1,3,345,246.99,126.23,,,,
-117.833,46.421,10501,DAYTON 4,502,Washington,1,3,138,96.25,-22.56,,,0,-30.8
-117.917,47.822,10502,FORD 2,503,Washington,1,2,138,18.74,9.21,,,,
-117.777,46.375,10503,DAYTON 5,504,Washington,1,6,345,210.6,44.86,,,,
-119.114,46.307,10504,PASCO 3,505,Washington,1,1,138,11.35,-1.27,,,,
-118.917,46.06,10505,TOUCHET,506,Washington,1,4,345,130.66,37.68,,,,
-120.342,45.815,10506,ROOSEVELT 2,507,Washington,1,3,345,204,23.23,,,,
-122.986,46.139,10507,LONGVIEW 5,508,Washington,1,4,345,317.7,-35.4,,,,
-119.865,47.947,10508,PATEROS,509,Washington,1,9,765,390.59,-25.28,,,,
-124.309,43.114,13000,BANDON,510,Oregon,1,1,138,,,18.95,3.53,,
-124.245,42.796,13001,PORT ORFORD,511,Oregon,1,1,138,,,5.92,0.14,,
-124.277,42.535,13002,GOLD BEACH,512,Oregon,1,2,138,,,12.43,3.12,0,10.67
-124.119,43.565,13003,NORTH BEND 4,513,Oregon,1,1,138,,,35.23,8.21,,
-124.125,42.144,13004,BROOKINGS,514,Oregon,1,2,138,,,35.54,17.22,,
-124.12,43.267,13005,COQUILLE,515,Oregon,1,2,138,,,16.34,3.38,,
-124.093,43.36,13006,COOS BAY 1,516,Oregon,1,2,345,,,32.97,11.16,,
-124.149,43.433,13007,COOS BAY 2,517,Oregon,1,2,138,,,37.67,13.2,0,49.5
-124.055,44.158,13008,FLORENCE 1,518,Oregon,1,1,138,,,39.69,27.36,,
-123.976,44.757,13009,NEWPORT 2,519,Oregon,1,2,138,,,26.39,5.46,,
-123.912,43.121,13010,MYRTLE POINT,520,Oregon,1,1,138,,,13.32,2.6,,
-124.042,44.872,13011,LINCOLN CITY,521,Oregon,1,2,138,,,31.38,1.57,,
-123.962,46.206,13012,WARRENTON,522,Oregon,1,1,138,,,17.49,4.98,,
-123.879,44.449,13013,WALDPORT,523,Oregon,1,1,138,,,16.52,1.81,,
-123.883,45.114,13014,OTIS,524,Oregon,1,1,138,,,11.69,2.8,,
-123.977,44.701,13015,TOLEDO 1,525,Oregon,1,1,138,,,19.17,3.33,,
-123.787,45.361,13016,CLOVERDALE 1,526,Oregon,1,1,138,,,7.26,2.25,,
-123.825,43.904,13017,REEDSPORT,527,Oregon,1,2,138,,,16.54,3.72,,
-123.914,45.658,13018,NEHALEM,528,Oregon,1,1,138,,,23.07,7.68,,
-123.728,45.599,13019,TILLAMOOK,529,Oregon,1,2,138,,,31.54,4.62,,
-123.675,46.21,13020,ASTORIA,530,Oregon,1,1,138,,,40.46,9.62,,
-123.496,45.912,13021,SEASIDE 1,531,Oregon,1,1,138,,,24.05,15.37,,
-123.56,42.068,13022,CAVE JUNCTION,532,Oregon,1,3,138,,,21.24,4.65,,
-123.582,45.08,13023,WILLAMINA,533,Oregon,1,1,138,,,12.08,1.88,,
-123.609,42.627,13024,MERLIN,534,Oregon,1,1,138,,,5.71,0.07,,
-123.422,43.209,13025,ROSEBURG 1,535,Oregon,1,1,138,,,38.52,13.74,,
-123.435,43.238,13026,ROSEBURG 2,536,Oregon,1,2,138,,,36.63,10.33,,
-123.571,43.119,13027,WINSTON,537,Oregon,1,1,138,,,22.2,3.48,,
-123.535,44.609,13028,PHILOMATH,538,Oregon,1,3,138,,,20.89,8.12,,
-123.445,42.82,13029,RIDDLE,539,Oregon,1,3,138,,,17.06,5.17,,
-123.373,45.079,13030,SHERIDAN 1,540,Oregon,1,2,138,,,21.32,8.37,,
-123.314,42.417,13031,GRANTS PASS 1,541,Oregon,1,2,138,,,40.46,9.81,0,-13.7
-123.449,42.457,13032,GRANTS PASS 2,542,Oregon,1,2,138,,,42.22,4.53,,
-123.338,43.987,13033,VENETA,543,Oregon,1,2,138,,,20.28,13.09,,
-123.451,44.245,13034,MONROE 3,544,Oregon,1,1,138,,,13.68,9.44,,
-123.274,44.877,13035,DALLAS,545,Oregon,1,1,138,,,50.69,5.4,,
-123.378,44.738,13036,MONMOUTH,546,Oregon,1,2,138,,,29.33,10.11,,
-123.297,42.555,13037,GRANTS PASS 3,547,Oregon,1,2,345,,,41.05,8.38,,
-123.379,42.581,13038,GRANTS PASS 4,548,Oregon,1,1,138,,,41.05,14.78,,
-123.264,43.59,13039,DRAIN,549,Oregon,1,1,138,,,12.35,4.96,,
-123.384,44.559,13040,CORVALLIS 1,550,Oregon,1,2,138,,,51.3,22.47,,
-123.212,45.267,13041,MCMINNVILLE 1,551,Oregon,1,1,138,,,43.37,9.43,,
-123.219,45.116,13042,MCMINNVILLE 2,552,Oregon,1,1,138,,,52.47,19.01,,
-123.303,44.201,13043,JUNCTION CITY,553,Oregon,1,1,138,,,29.39,8.26,,
-123.188,46.114,13044,CLATSKANIE 1,554,Oregon,1,1,138,,,14.6,7.67,,
-123.324,44.701,13045,CORVALLIS 2,555,Oregon,1,1,138,,,55.55,24.43,,
-123.246,44.619,13046,CORVALLIS 3,556,Oregon,1,1,138,,,53.79,26.38,,
-123.262,43.34,13047,ROSEBURG 3,557,Oregon,1,4,138,,,47.96,2.1,0,50.96
-123.184,45.841,13048,VERNONIA,558,Oregon,1,1,138,,,8.78,2.15,0,0
-123.3,44.086,13049,EUGENE 1,559,Oregon,1,1,138,,,68.22,13.8,,
-123.22,43.961,13050,EUGENE 2,560,Oregon,1,2,345,,,60.41,12.21,0,0
-123.278,42.984,13051,MYRTLE CREEK,561,Oregon,1,2,138,,,32.56,12.48,,
-123.245,43.403,13052,SUTHERLIN,562,Oregon,1,1,138,,,32.26,6.73,,
-123.247,45.48,13053,GASTON,563,Oregon,1,1,138,,,18.78,7.13,0,18.84
-123.248,43.851,13054,EUGENE 3,564,Oregon,1,1,138,,,54.5,20.46,,
-123.263,44.022,13055,EUGENE 4,565,Oregon,1,1,138,,,53.57,11.41,,
-123.078,45.499,13056,FOREST GROVE,566,Oregon,1,2,138,,,57.85,13.65,,
-123.132,44.741,13057,ALBANY 1,567,Oregon,1,4,345,,,59.83,15.48,,
-123.223,42.565,13058,ROGUE RIVER,568,Oregon,1,2,138,,,16.6,3.62,,
-123.235,44.89,13059,INDEPENDENCE,569,Oregon,1,1,138,,,24.74,8.8,,
-123.156,44.155,13060,EUGENE 5,570,Oregon,1,2,138,,,38.71,7.05,,
-123.14,44.105,13061,EUGENE 6,571,Oregon,1,1,138,,,38.71,7.52,,
-123.19,45.627,13062,BANKS,572,Oregon,1,1,138,,,14.31,1.68,,
-123.107,45.073,13063,SALEM 1,573,Oregon,1,1,138,,,34.14,8.15,,
-123.022,44.971,13064,SALEM 2,574,Oregon,1,1,138,,,34.14,18.04,,
-123.133,44.751,13065,SALEM 3,575,Oregon,1,1,138,,,32.83,0.58,,
-123.099,44.76,13066,SALEM 4,576,Oregon,1,1,138,,,32.83,3.03,,
-122.986,44.105,13067,EUGENE 7,577,Oregon,1,1,138,,,48.63,5.68,,
-123.101,44.052,13068,EUGENE 8,578,Oregon,1,2,138,,,48.63,8.07,,
-123.142,45.258,13069,DAYTON 6,579,Oregon,1,1,138,,,20.4,7.4,,
-123.074,44.887,13070,SALEM 5,580,Oregon,1,1,138,,,44.56,4.25,,
-123.159,44.969,13071,SALEM 6,581,Oregon,1,1,138,,,46.31,8.03,0,59.99
-123.065,42.426,13072,GOLD HILL,582,Oregon,1,2,138,,,11.04,4.42,,
-123.091,44.124,13073,EUGENE 9,583,Oregon,1,1,138,,,28.11,6.56,,
-123.083,42.073,13074,JACKSONVILLE,584,Oregon,1,1,138,,,21.89,6.51,,
-123.049,44.279,13075,HARRISBURG,585,Oregon,1,1,138,,,11.55,2.6,,
-123.106,44,13076,EUGENE 10,586,Oregon,1,2,138,,,27.89,5.34,,
-123.003,45.517,13077,CORNELIUS,587,Oregon,1,2,138,,,33.97,19.2,,
-123.045,43.81,13078,CRESWELL,588,Oregon,1,1,138,,,23.32,2.76,,
-123.052,44.781,13079,JEFFERSON,589,Oregon,1,1,138,,,13.45,4.64,,
-123.035,45.019,13080,SALEM 7,590,Oregon,1,1,138,,,46.4,5.87,,
-123.062,44.934,13081,SALEM 8,591,Oregon,1,3,138,,,46.4,6,,
-122.954,45.699,13082,NORTH PLAINS,592,Oregon,1,2,138,,,9.6,3.07,,
-123.068,44.693,13083,ALBANY 2,593,Oregon,1,4,138,,,40.85,7.65,,
-123.034,44.676,13084,ALBANY 3,594,Oregon,1,1,138,,,40.85,22.05,,
-122.941,43.291,13085,GLIDE,595,Oregon,1,1,138,,,5.36,1.64,,
-122.958,43.748,13086,COTTAGE GROVE,596,Oregon,1,1,138,,,44.45,4.12,,
-122.98,44.115,13087,SPRINGFIELD 1,597,Oregon,1,4,138,,,44.25,20.84,,
-122.96,43.996,13088,SPRINGFIELD 2,598,Oregon,1,1,138,,,50.34,7.92,,
-123.09,44.901,13089,SALEM 9,599,Oregon,1,2,345,,,64.22,15.56,,
-123.058,44.869,13090,SALEM 10,600,Oregon,1,1,138,,,64.22,15.33,,
-123,45.338,13091,NEWBERG 1,601,Oregon,1,2,138,,,51.44,3.75,,
-122.936,45.417,13092,NEWBERG 2,602,Oregon,1,2,138,,,33.93,14.06,,
-123.051,46.053,13093,RAINIER 2,603,Oregon,1,1,138,,,16.06,3.34,,
-123.052,45.441,13094,HILLSBORO 1,604,Oregon,1,2,138,,,53.44,10.93,,
-122.963,45.355,13095,HILLSBORO 2,605,Oregon,1,1,138,,,53.44,36.37,,
-122.886,45.814,13096,SCAPPOOSE,606,Oregon,1,1,138,,,40.07,8.54,,
